CodMun,UF,Cod UF,Mun,Pop estimada 2021,Faixa_pop,Regiao,Mpeg02,Mpeg03,Mpeg04,Mpeg05,Mpeg051,Mpeg06
5105606,MT,51,Matupá,17017,3 - 10001 até 20000,5 - Centro-Oeste,Não,Masculino,32,Branca,Não,Ensino superior completo
5105622,MT,51,Mirassol dOeste,28135,4 - 20001 até 50000,5 - Centro-Oeste,Não,Masculino,30,Branca,Não,Especialização
5105903,MT,51,Nobres,15332,3 - 10001 até 20000,5 - Centro-Oeste,Sim,Masculino,71,Branca,Não,Ensino superior incompleto
5106000,MT,51,Nortelândia,5858,2 - 5001 até 10000,5 - Centro-Oeste,Sim,Masculino,51,Parda,Sim,Ensino superior completo
5106109,MT,51,Nossa Senhora do Livramento,13093,3 - 10001 até 20000,5 - Centro-Oeste,Sim,Masculino,59,Branca,Não,Ensino médio (2º Grau) completo
5106158,MT,51,Nova Bandeirantes,16052,3 - 10001 até 20000,5 - Centro-Oeste,Não,Masculino,39,Branca,Não,Especialização
5106174,MT,51,Nova Nazaré,4013,1 - Até 5000,5 - Centro-Oeste,Sim,Masculino,53,Parda,Não,Ensino médio (2º Grau) completo
5106182,MT,51,Nova Lacerda,6861,2 - 5001 até 10000,5 - Centro-Oeste,Sim,Masculino,47,Parda,Não,Ensino médio (2º Grau) completo
5106190,MT,51,Nova Santa Helena,3755,1 - Até 5000,5 - Centro-Oeste,Não,Masculino,50,Branca,Não,Ensino fundamental (1º Grau) incompleto
5106208,MT,51,Nova Brasilândia,3656,1 - Até 5000,5 - Centro-Oeste,Sim,Feminino,45,Branca,Não,Ensino superior completo
5106216,MT,51,Nova Canaã do Norte,12876,3 - 10001 até 20000,5 - Centro-Oeste,Sim,Masculino,67,Branca,Não,Ensino superior completo
5106224,MT,51,Nova Mutum,48222,4 - 20001 até 50000,5 - Centro-Oeste,Não,Masculino,44,Branca,Não,Ensino superior completo
5106232,MT,51,Nova Olímpia,20820,4 - 20001 até 50000,5 - Centro-Oeste,Sim,Masculino,64,Branca,Não,Ensino superior completo
5106240,MT,51,Nova Ubiratã,12492,3 - 10001 até 20000,5 - Centro-Oeste,Não,Masculino,51,Branca,Sim,Ensino fundamental ( 1º Grau) completo
5106257,MT,51,Nova Xavantina,21695,4 - 20001 até 50000,5 - Centro-Oeste,Não,Masculino,45,Parda,Não,Ensino médio (2º Grau) completo
5106265,MT,51,Novo Mundo,9545,2 - 5001 até 10000,5 - Centro-Oeste,Sim,Masculino,61,Branca,Não,Ensino fundamental ( 1º Grau) completo
5106273,MT,51,Novo Horizonte do Norte,4069,1 - Até 5000,5 - Centro-Oeste,Sim,Masculino,50,Branca,Não,Ensino superior completo
5106281,MT,51,Novo São Joaquim,4837,1 - Até 5000,5 - Centro-Oeste,Não,Masculino,40,Branca,Não,Ensino médio (2º Grau) completo
5106299,MT,51,Paranaíta,11291,3 - 10001 até 20000,5 - Centro-Oeste,Não,Masculino,61,Branca,Não,Ensino superior completo
5106307,MT,51,Paranatinga,23250,4 - 20001 até 50000,5 - Centro-Oeste,Sim,Masculino,48,Branca,Não,Ensino médio (2º Grau) completo
5106315,MT,51,Novo Santo Antônio,2769,1 - Até 5000,5 - Centro-Oeste,Sim,Masculino,52,Parda,Sim,Ensino médio (2º Grau) completo
5106372,MT,51,Pedra Preta,17547,3 - 10001 até 20000,5 - Centro-Oeste,Não,Masculino,74,Branca,Não,Ensino fundamental ( 1º Grau) completo
5106422,MT,51,Peixoto de Azevedo,35695,4 - 20001 até 50000,5 - Centro-Oeste,Sim,Masculino,58,Branca,Não,Ensino médio (2º Grau) completo
5106455,MT,51,Planalto da Serra,2637,1 - Até 5000,5 - Centro-Oeste,Não,Masculino,49,Branca,Não,Ensino médio (2º Grau) completo
5106505,MT,51,Poconé,33386,4 - 20001 até 50000,5 - Centro-Oeste,Sim,Masculino,56,Parda,Sim,Ensino médio (2º Grau) completo
5106653,MT,51,Pontal do Araguaia,6972,2 - 5001 até 10000,5 - Centro-Oeste,Não,Masculino,52,Parda,Não,Ensino fundamental ( 1º Grau) completo
5106703,MT,51,Ponte Branca,1525,1 - Até 5000,5 - Centro-Oeste,Não,Masculino,44,Parda,Sim,Ensino médio (2º Grau) completo
5106752,MT,51,Pontes e Lacerda,46105,4 - 20001 até 50000,5 - Centro-Oeste,Sim,Masculino,48,Branca,Não,Ensino médio (2º Grau) completo
5106778,MT,51,Porto Alegre do Norte,12849,3 - 10001 até 20000,5 - Centro-Oeste,Sim,Masculino,60,Branca,Não,Ensino superior completo
5106802,MT,51,Porto dos Gaúchos,5344,2 - 5001 até 10000,5 - Centro-Oeste,Sim,Masculino,44,Branca,Sim,Ensino superior completo
5106828,MT,51,Porto Esperidião,12176,3 - 10001 até 20000,5 - Centro-Oeste,Sim,Masculino,59,Branca,Sim,Ensino médio (2º Grau) completo
5106851,MT,51,Porto Estrela,2794,1 - Até 5000,5 - Centro-Oeste,Sim,Masculino,65,Branca,Não,Ensino fundamental (1º Grau) incompleto
5107008,MT,51,Poxoréu,15936,3 - 10001 até 20000,5 - Centro-Oeste,Sim,Masculino,50,Branca,Não,Ensino superior completo
5107040,MT,51,Primavera do Leste,63876,5 - 50001 até 100000,5 - Centro-Oeste,Sim,Masculino,36,Branca,Não,Ensino superior completo
5107065,MT,51,Querência,18386,3 - 10001 até 20000,5 - Centro-Oeste,Sim,Masculino,54,Branca,Sim,Ensino fundamental (1º Grau) incompleto
5107107,MT,51,São José dos Quatro Marcos,18788,3 - 10001 até 20000,5 - Centro-Oeste,Não,Masculino,44,Parda,Não,Ensino médio (2º Grau) incompleto
5107156,MT,51,Reserva do Cabaçal,2754,1 - Até 5000,5 - Centro-Oeste,Não,Masculino,47,Parda,Não,Ensino superior completo
5107180,MT,51,Ribeirão Cascalheira,10450,3 - 10001 até 20000,5 - Centro-Oeste,Sim,Feminino,41,Branca,Não,Ensino superior completo
5107198,MT,51,Ribeirãozinho,2439,1 - Até 5000,5 - Centro-Oeste,Sim,Masculino,46,Parda,Sim,Ensino médio (2º Grau) incompleto
5107206,MT,51,Rio Branco,5147,2 - 5001 até 10000,5 - Centro-Oeste,Não,Masculino,70,Branca,Não,Ensino médio (2º Grau) completo
5107248,MT,51,Santa Carmem,4600,1 - Até 5000,5 - Centro-Oeste,Sim,Masculino,38,Branca,Não,Ensino superior completo
5107263,MT,51,Santo Afonso,3164,1 - Até 5000,5 - Centro-Oeste,Não,Masculino,35,Branca,Não,Ensino superior completo
5107297,MT,51,São José do Povo,4102,1 - Até 5000,5 - Centro-Oeste,Não,Masculino,57,Branca,Não,Ensino médio (2º Grau) completo
5107305,MT,51,São José do Rio Claro,21351,4 - 20001 até 50000,5 - Centro-Oeste,Não,Masculino,67,Branca,Não,Ensino médio (2º Grau) incompleto
5107354,MT,51,São José do Xingu,5646,2 - 5001 até 10000,5 - Centro-Oeste,Não,Masculino,41,Parda,Sim,Ensino superior completo
5107404,MT,51,São Pedro da Cipa,4823,1 - Até 5000,5 - Centro-Oeste,Não,Masculino,50,Branca,Não,Ensino médio (2º Grau) completo
5107578,MT,51,Rondolândia,4069,1 - Até 5000,5 - Centro-Oeste,Não,Masculino,59,Parda,Não,Ensino médio (2º Grau) completo
5107602,MT,51,Rondonópolis,239613,6 - 100001 até 500000,5 - Centro-Oeste,Sim,Masculino,62,Branca,Não,Ensino superior completo
5107701,MT,51,Rosário Oeste,16999,3 - 10001 até 20000,5 - Centro-Oeste,Não,Masculino,47,Branca,Não,Especialização
5107743,MT,51,Santa Cruz do Xingu,2700,1 - Até 5000,5 - Centro-Oeste,Não,Feminino,41,Parda,Sim,Ensino superior completo
5107750,MT,51,Salto do Céu,3226,1 - Até 5000,5 - Centro-Oeste,Não,Masculino,54,Parda,Não,Especialização
5107768,MT,51,Santa Rita do Trivelato,3602,1 - Até 5000,5 - Centro-Oeste,Sim,Masculino,70,Branca,Não,Ensino fundamental (1º Grau) incompleto
5107776,MT,51,Santa Terezinha,8547,2 - 5001 até 10000,5 - Centro-Oeste,Não,Masculino,32,Branca,Sim,Ensino superior completo
5107792,MT,51,Santo Antônio do Leste,5459,2 - 5001 até 10000,5 - Centro-Oeste,Não,Masculino,42,Branca,Não,Ensino médio (2º Grau) completo
5107800,MT,51,Santo Antônio do Leverger,17188,3 - 10001 até 20000,5 - Centro-Oeste,Não,Feminino,32,Parda,Não,Ensino superior incompleto
5107859,MT,51,São Félix do Araguaia,11934,3 - 10001 até 20000,5 - Centro-Oeste,Sim,Feminino,38,Branca,Não,Ensino superior completo
5107875,MT,51,Sapezal,27485,4 - 20001 até 50000,5 - Centro-Oeste,Sim,Masculino,55,Branca,Sim,Ensino fundamental (1º Grau) incompleto
5107883,MT,51,Serra Nova Dourada,1705,1 - Até 5000,5 - Centro-Oeste,Não,Masculino,36,Parda,Não,Ensino médio (2º Grau) completo
5107909,MT,51,Sinop,148960,6 - 100001 até 500000,5 - Centro-Oeste,Não,Masculino,73,Branca,Não,Ensino fundamental (1º Grau) incompleto
5107925,MT,51,Sorriso,94941,5 - 50001 até 100000,5 - Centro-Oeste,Sim,Masculino,48,Branca,Não,Ensino médio (2º Grau) completo
5107941,MT,51,Tabaporã,9357,2 - 5001 até 10000,5 - Centro-Oeste,Sim,Masculino,61,Branca,Não,Ensino superior completo
5107958,MT,51,Tangará da Serra,107631,6 - 100001 até 500000,5 - Centro-Oeste,Não,Masculino,53,Branca,Não,Especialização
5108006,MT,51,Tapurah,14380,3 - 10001 até 20000,5 - Centro-Oeste,Não,Masculino,59,Branca,Não,Ensino médio (2º Grau) completo
5108055,MT,51,Terra Nova do Norte,9284,2 - 5001 até 10000,5 - Centro-Oeste,Não,Masculino,52,Branca,Não,Ensino médio (2º Grau) completo
5108105,MT,51,Tesouro,3761,1 - Até 5000,5 - Centro-Oeste,Não,Masculino,36,Branca,Não,Especialização
5108204,MT,51,Torixoréu,3487,1 - Até 5000,5 - Centro-Oeste,Não,Masculino,28,Parda,Não,Ensino médio (2º Grau) completo
5108303,MT,51,União do Sul,3455,1 - Até 5000,5 - Centro-Oeste,Sim,Masculino,48,Branca,Não,Ensino médio (2º Grau) completo
5108352,MT,51,Vale de São Domingos,3124,1 - Até 5000,5 - Centro-Oeste,Sim,Masculino,63,Branca,Não,Ensino fundamental (1º Grau) incompleto
5108402,MT,51,Várzea Grande,290383,6 - 100001 até 500000,5 - Centro-Oeste,Não,Masculino,40,Branca,Não,Ensino superior incompleto
5108501,MT,51,Vera,11731,3 - 10001 até 20000,5 - Centro-Oeste,Sim,Masculino,65,Branca,Sim,Ensino fundamental ( 1º Grau) completo
5108600,MT,51,Vila Rica,26946,4 - 20001 até 50000,5 - Centro-Oeste,Sim,Masculino,55,Branca,Não,Ensino médio (2º Grau) completo
5108808,MT,51,Nova Guarita,4407,1 - Até 5000,5 - Centro-Oeste,Sim,Masculino,70,Branca,Sim,Ensino fundamental (1º Grau) incompleto
5108857,MT,51,Nova Marilândia,3332,1 - Até 5000,5 - Centro-Oeste,Não,Masculino,31,Branca,Não,Especialização
5108907,MT,51,Nova Maringá,9056,2 - 5001 até 10000,5 - Centro-Oeste,Não,Feminino,62,Branca,Não,Especialização
5108956,MT,51,Nova Monte Verde,9375,2 - 5001 até 10000,5 - Centro-Oeste,Não,Masculino,37,Parda,Sim,Ensino superior completo
5200050,GO,52,Abadia de Goiás,9158,2 - 5001 até 10000,5 - Centro-Oeste,Não,Masculino,56,Branca,Não,Ensino médio (2º Grau) completo
5200100,GO,52,Abadiânia,20873,4 - 20001 até 50000,5 - Centro-Oeste,Sim,Masculino,57,Parda,Não,Ensino superior completo
5200134,GO,52,Acreúna,22710,4 - 20001 até 50000,5 - Centro-Oeste,Não,Masculino,58,Branca,Não,Ensino superior completo
5200159,GO,52,Adelândia,2515,1 - Até 5000,5 - Centro-Oeste,Não,Masculino,56,Branca,Não,Ensino médio (2º Grau) completo
5200175,GO,52,Água Fria de Goiás,5843,2 - 5001 até 10000,5 - Centro-Oeste,Sim,Masculino,52,Branca,Não,Ensino superior completo
5200209,GO,52,Água Limpa,1809,1 - Até 5000,5 - Centro-Oeste,Não,Masculino,59,Parda,Sim,Ensino médio (2º Grau) incompleto
5200258,GO,52,Águas Lindas de Goiás,222850,6 - 100001 até 500000,5 - Centro-Oeste,Não,Masculino,40,Branca,Não,Doutorado
5200308,GO,52,Alexânia,28360,4 - 20001 até 50000,5 - Centro-Oeste,Sim,Masculino,35,Parda,Não,Ensino superior completo
5200506,GO,52,Aloândia,1976,1 - Até 5000,5 - Centro-Oeste,Não,Masculino,40,Branca,Sim,Ensino superior completo
5200555,GO,52,Alto Horizonte,6796,2 - 5001 até 10000,5 - Centro-Oeste,Sim,Masculino,60,Preta,Não,Ensino superior completo
5200605,GO,52,Alto Paraíso de Goiás,7751,2 - 5001 até 10000,5 - Centro-Oeste,Não,Masculino,59,Parda,Não,Ensino superior completo
5200803,GO,52,Alvorada do Norte,8749,2 - 5001 até 10000,5 - Centro-Oeste,Sim,Feminino,45,Branca,Não,Ensino superior completo
5200829,GO,52,Amaralina,3875,1 - Até 5000,5 - Centro-Oeste,Não,Masculino,57,Parda,Não,Especialização
5200852,GO,52,Americano do Brasil,6220,2 - 5001 até 10000,5 - Centro-Oeste,Não,Masculino,51,Branca,Não,Ensino superior completo
5200902,GO,52,Amorinópolis,3011,1 - Até 5000,5 - Centro-Oeste,Não,Masculino,34,Parda,Não,Ensino superior completo
5201108,GO,52,Anápolis,396526,6 - 100001 até 500000,5 - Centro-Oeste,Sim,Masculino,43,Branca,Não,Ensino superior completo
5201207,GO,52,Anhanguera,1171,1 - Até 5000,5 - Centro-Oeste,Não,Masculino,49,Parda,Não,Ensino superior completo
5201306,GO,52,Anicuns,22113,4 - 20001 até 50000,5 - Centro-Oeste,Sim,Masculino,50,Parda,Não,Ensino superior completo
5201405,GO,52,Aparecida de Goiânia,601844,7 - Maior que 500000,5 - Centro-Oeste,Sim,Masculino,38,Branca,Não,Ensino superior completo
5201454,GO,52,Aparecida do Rio Doce,2474,1 - Até 5000,5 - Centro-Oeste,Não,Masculino,52,Branca,Não,Ensino fundamental ( 1º Grau) completo
5201504,GO,52,Aporé,4266,1 - Até 5000,5 - Centro-Oeste,Sim,Masculino,31,Branca,Não,Ensino superior completo
5201603,GO,52,Araçu,3450,1 - Até 5000,5 - Centro-Oeste,Não,Masculino,48,Branca,Não,Ensino superior completo
5201702,GO,52,Aragarças,20410,4 - 20001 até 50000,5 - Centro-Oeste,Não,Masculino,39,Parda,Não,Ensino superior completo
5201801,GO,52,Aragoiânia,10680,3 - 10001 até 20000,5 - Centro-Oeste,Sim,Masculino,50,Branca,Sim,Ensino superior completo
5202155,GO,52,Araguapaz,7795,2 - 5001 até 10000,5 - Centro-Oeste,Sim,Masculino,56,Parda,Não,Ensino médio (2º Grau) incompleto
5202353,GO,52,Arenópolis,2462,1 - Até 5000,5 - Centro-Oeste,Não,Masculino,57,Branca,Não,Ensino fundamental ( 1º Grau) completo
5202502,GO,52,Aruanã,10340,3 - 10001 até 20000,5 - Centro-Oeste,Sim,Masculino,65,Branca,Não,Ensino médio (2º Grau) completo
5202601,GO,52,Aurilândia,3000,1 - Até 5000,5 - Centro-Oeste,Não,Feminino,59,Parda,Não,Ensino superior completo
5202809,GO,52,Avelinópolis,2401,1 - Até 5000,5 - Centro-Oeste,Não,Masculino,47,Branca,Não,Ensino fundamental ( 1º Grau) completo
5203104,GO,52,Baliza,5418,2 - 5001 até 10000,5 - Centro-Oeste,Sim,Feminino,40,Parda,Sim,Ensino superior completo
5203203,GO,52,Barro Alto,11643,3 - 10001 até 20000,5 - Centro-Oeste,Não,Masculino,62,Branca,Sim,Ensino superior completo
5203302,GO,52,Bela Vista de Goiás,31004,4 - 20001 até 50000,5 - Centro-Oeste,Sim,Feminino,33,Branca,Não,Especialização
5203401,GO,52,Bom Jardim de Goiás,8912,2 - 5001 até 10000,5 - Centro-Oeste,Sim,Masculino,48,Branca,Não,Ensino médio (2º Grau) completo
5203500,GO,52,Bom Jesus de Goiás,26069,4 - 20001 até 50000,5 - Centro-Oeste,Não,Feminino,52,Branca,Sim,Especialização
5203559,GO,52,Bonfinópolis,10120,3 - 10001 até 20000,5 - Centro-Oeste,Sim,Masculino,46,Branca,Não,Ensino superior completo
5203575,GO,52,Bonópolis,4579,1 - Até 5000,5 - Centro-Oeste,Não,Masculino,49,Branca,Não,Ensino fundamental (1º Grau) incompleto
5203609,GO,52,Brazabrantes,3812,1 - Até 5000,5 - Centro-Oeste,Sim,Masculino,51,Parda,Não,Ensino médio (2º Grau) completo
5203807,GO,52,Britânia,5815,2 - 5001 até 10000,5 - Centro-Oeste,Sim,Masculino,55,Branca,Não,Ensino médio (2º Grau) completo
5203906,GO,52,Buriti Alegre,9515,2 - 5001 até 10000,5 - Centro-Oeste,Sim,Masculino,42,Branca,Não,Ensino superior incompleto
5203939,GO,52,Buriti de Goiás,2464,1 - Até 5000,5 - Centro-Oeste,Não,Feminino,41,Branca,Não,Especialização
5203962,GO,52,Buritinópolis,3272,1 - Até 5000,5 - Centro-Oeste,Sim,Feminino,45,Branca,Sim,Ensino superior completo
5204003,GO,52,Cabeceiras,8098,2 - 5001 até 10000,5 - Centro-Oeste,Sim,Masculino,41,Parda,Não,Ensino superior completo
5204102,GO,52,Cachoeira Alta,12843,3 - 10001 até 20000,5 - Centro-Oeste,Não,Masculino,48,Branca,Não,Doutorado
5204201,GO,52,Cachoeira de Goiás,1336,1 - Até 5000,5 - Centro-Oeste,Sim,Masculino,47,Parda,Não,Ensino médio (2º Grau) completo
5204250,GO,52,Cachoeira Dourada,7997,2 - 5001 até 10000,5 - Centro-Oeste,Não,Masculino,44,Branca,Não,Ensino superior completo
5204300,GO,52,Caçu,16525,3 - 10001 até 20000,5 - Centro-Oeste,Sim,Feminino,46,Branca,Não,Ensino superior completo
5204409,GO,52,Caiapônia,19304,3 - 10001 até 20000,5 - Centro-Oeste,Não,Masculino,46,Branca,Não,Ensino médio (2º Grau) incompleto
5204508,GO,52,Caldas Novas,95183,5 - 50001 até 100000,5 - Centro-Oeste,Não,Masculino,54,Branca,Não,Ensino superior completo
5204557,GO,52,Caldazinha,3900,1 - Até 5000,5 - Centro-Oeste,Não,Feminino,46,Parda,Não,Ensino superior completo
5204607,GO,52,Campestre de Goiás,3662,1 - Até 5000,5 - Centro-Oeste,Sim,Masculino,38,Branca,Não,Ensino superior completo
5204656,GO,52,Campinaçu,3628,1 - Até 5000,5 - Centro-Oeste,Não,Masculino,33,Branca,Não,Ensino superior completo
5204706,GO,52,Campinorte,12880,3 - 10001 até 20000,5 - Centro-Oeste,Não,Masculino,42,Parda,Não,Especialização
5204805,GO,52,Campo Alegre de Goiás,7884,2 - 5001 até 10000,5 - Centro-Oeste,Sim,Masculino,67,Parda,Não,Ensino superior incompleto
5204854,GO,52,Campo Limpo de Goiás,8087,2 - 5001 até 10000,5 - Centro-Oeste,Não,Feminino,43,Parda,Não,Especialização
5204904,GO,52,Campos Belos,20124,4 - 20001 até 50000,5 - Centro-Oeste,Não,Masculino,38,Branca,Não,Ensino superior completo
5204953,GO,52,Campos Verdes,1526,1 - Até 5000,5 - Centro-Oeste,Sim,Masculino,55,Branca,Não,Especialização
5205000,GO,52,Carmo do Rio Verde,10299,3 - 10001 até 20000,5 - Centro-Oeste,Não,Masculino,80,Branca,Não,Doutorado
5205059,GO,52,Castelândia,3380,1 - Até 5000,5 - Centro-Oeste,Sim,Masculino,49,Branca,Não,Ensino médio (2º Grau) completo
5205109,GO,52,Catalão,113091,6 - 100001 até 500000,5 - Centro-Oeste,Sim,Masculino,69,Branca,Não,Ensino superior completo
5205208,GO,52,Caturaí,5132,2 - 5001 até 10000,5 - Centro-Oeste,Sim,Feminino,56,Branca,Não,Ensino superior incompleto
5205307,GO,52,Cavalcante,9740,2 - 5001 até 10000,5 - Centro-Oeste,Não,Masculino,41,Preta,Sim,Especialização
5205406,GO,52,Ceres,22407,4 - 20001 até 50000,5 - Centro-Oeste,Não,Masculino,62,Branca,Não,Ensino superior completo
5205455,GO,52,Cezarina,8794,2 - 5001 até 10000,5 - Centro-Oeste,Não,Masculino,51,Parda,Não,Ensino superior completo
5205471,GO,52,Chapadão do Céu,10797,3 - 10001 até 20000,5 - Centro-Oeste,Não,Masculino,64,Branca,Não,Ensino superior completo
5205497,GO,52,Cidade Ocidental,74370,5 - 50001 até 100000,5 - Centro-Oeste,Sim,Masculino,62,Branca,Não,Ensino superior completo
5205513,GO,52,Cocalzinho de Goiás,20771,4 - 20001 até 50000,5 - Centro-Oeste,Não,Masculino,46,Parda,Não,Ensino superior completo
5205521,GO,52,Colinas do Sul,3339,1 - Até 5000,5 - Centro-Oeste,Não,Masculino,43,Parda,Sim,Mestrado
5205703,GO,52,Córrego do Ouro,2254,1 - Até 5000,5 - Centro-Oeste,Sim,Masculino,55,Parda,Não,Ensino médio (2º Grau) incompleto
5205802,GO,52,Corumbá de Goiás,11223,3 - 10001 até 20000,5 - Centro-Oeste,Não,Masculino,39,Preta,Não,Ensino superior completo
5205901,GO,52,Corumbaíba,10012,3 - 10001 até 20000,5 - Centro-Oeste,Não,Masculino,49,Branca,Não,Mestrado
5206206,GO,52,Cristalina,61385,5 - 50001 até 100000,5 - Centro-Oeste,Sim,Masculino,38,Branca,Não,Ensino médio (2º Grau) completo
5206305,GO,52,Cristianópolis,2962,1 - Até 5000,5 - Centro-Oeste,Não,Feminino,37,Branca,Sim,Ensino superior completo
5206404,GO,52,Crixás,17136,3 - 10001 até 20000,5 - Centro-Oeste,Não,Masculino,50,Branca,Não,Ensino superior completo
5206503,GO,52,Cromínia,3458,1 - Até 5000,5 - Centro-Oeste,Sim,Masculino,48,Branca,Sim,Ensino médio (2º Grau) completo
5206602,GO,52,Cumari,2820,1 - Até 5000,5 - Centro-Oeste,Sim,Masculino,44,Branca,Não,Ensino médio (2º Grau) completo
5206701,GO,52,Damianópolis,3302,1 - Até 5000,5 - Centro-Oeste,Não,Feminino,45,Parda,Sim,Ensino médio (2º Grau) completo
5206800,GO,52,Damolândia,2944,1 - Até 5000,5 - Centro-Oeste,Não,Masculino,43,Parda,Não,Ensino médio (2º Grau) completo
5206909,GO,52,Davinópolis,2094,1 - Até 5000,5 - Centro-Oeste,Sim,Masculino,33,Branca,Não,Ensino médio (2º Grau) completo
5207105,GO,52,Diorama,2477,1 - Até 5000,5 - Centro-Oeste,Não,Masculino,51,Parda,Não,Especialização
5207253,GO,52,Doverlândia,7174,2 - 5001 até 10000,5 - Centro-Oeste,Não,Feminino,43,Parda,Não,Ensino superior incompleto
5207352,GO,52,Edealina,3678,1 - Até 5000,5 - Centro-Oeste,Não,Feminino,39,Branca,Não,Especialização
5207402,GO,52,Edéia,12559,3 - 10001 até 20000,5 - Centro-Oeste,Não,Masculino,60,Branca,Não,Ensino médio (2º Grau) completo
5207501,GO,52,Estrela do Norte,3253,1 - Até 5000,5 - Centro-Oeste,Não,Masculino,50,Branca,Não,Ensino médio (2º Grau) completo
5207535,GO,52,Faina,6527,2 - 5001 até 10000,5 - Centro-Oeste,Não,Masculino,56,Parda,Não,Ensino médio (2º Grau) completo
5207600,GO,52,Fazenda Nova,5471,2 - 5001 até 10000,5 - Centro-Oeste,Sim,Masculino,36,Branca,Não,Especialização
5207808,GO,52,Firminópolis,13604,3 - 10001 até 20000,5 - Centro-Oeste,Não,Masculino,60,Branca,Não,Ensino médio (2º Grau) completo
5207907,GO,52,Flores de Goiás,17415,3 - 10001 até 20000,5 - Centro-Oeste,Não,Masculino,35,Parda,Não,Ensino superior completo
5208004,GO,52,Formosa,125705,6 - 100001 até 500000,5 - Centro-Oeste,Sim,Masculino,34,Branca,Não,Ensino superior completo
